Weight,Train CI,Test CI,Train BS,Test BS,Likelihood,SD
[78.90177708 21.09822292],0.7734648306661704,0.7657524761417347,0.07253711575476128,0.09111671938629844,9.105266731281711e-178,7.232220749264914
[78.90177708 21.09822292],0.7734648306661704,0.8019210717558217,0.07253711575476128,0.09784912515346622,9.105266731281711e-178,6.175388848813466
[78.90177708 21.09822292],0.7734648306661704,0.8071451104100946,0.07253711575476128,0.0956600212858086,9.105266731281711e-178,5.867911971144283
[78.90177708 21.09822292],0.7734648306661704,0.760829423338883,0.07253711575476128,0.10025643165438863,9.105266731281711e-178,6.166764636564908
[78.90177708 21.09822292],0.7734648306661704,0.8093706378588336,0.07253711575476128,0.09019255831224318,9.105266731281711e-178,6.344591629693499
[78.90177708 21.09822292],0.7734648306661704,0.7919167923983179,0.07253711575476128,0.09036242924763013,9.105266731281711e-178,5.923100942655454
[78.90177708 21.09822292],0.7734648306661704,0.7837709585574185,0.07253711575476128,0.08851341439619366,9.105266731281711e-178,6.337562722632629
[78.90177708 21.09822292],0.7734648306661704,0.7425547624907703,0.07253711575476128,0.08107488747069341,9.105266731281711e-178,5.962394451063712
[78.90177708 21.09822292],0.7734648306661704,0.7716962071815594,0.07253711575476128,0.09281044659337837,9.105266731281711e-178,6.405968108315397
[78.90177708 21.09822292],0.7734648306661704,0.7920009688455599,0.07253711575476128,0.09208668765490986,9.105266731281711e-178,5.400298963353056
[78.90177708 21.09822292],0.7734648306661704,0.7772545792569565,0.07253711575476128,0.09065724787427613,9.105266731281711e-178,5.457930332500866
[78.90177708 21.09822292],0.7734648306661704,0.74405127889818,0.07253711575476128,0.08523320454369382,9.105266731281711e-178,6.338119618754027
[78.90177708 21.09822292],0.7734648306661704,0.7889044175730692,0.07253711575476128,0.08819222808305127,9.105266731281711e-178,5.808373673858387
[78.90177708 21.09822292],0.7734648306661704,0.7913441024078025,0.07253711575476128,0.09121086358525099,9.105266731281711e-178,6.338742800566705
[78.90177708 21.09822292],0.7734648306661704,0.7398424608487189,0.07253711575476128,0.10346877193958047,9.105266731281711e-178,5.506389073878419
[78.90177708 21.09822292],0.7734648306661704,0.7604561556149401,0.07253711575476128,0.10417897117805246,9.105266731281711e-178,6.314798734548893
[78.90177708 21.09822292],0.7734648306661704,0.7792498543257582,0.07253711575476128,0.09220518859175426,9.105266731281711e-178,6.962386100267016
[78.90177708 21.09822292],0.7734648306661704,0.7825352549201922,0.07253711575476128,0.09571928608379297,9.105266731281711e-178,7.121070982405335
[78.90177708 21.09822292],0.7734648306661704,0.77997202712153,0.07253711575476128,0.08956234186977775,9.105266731281711e-178,5.762293001381567
[78.90177708 21.09822292],0.7734648306661704,0.7686555822365422,0.07253711575476128,0.09639311166870823,9.105266731281711e-178,6.308212952577271
[78.90177708 21.09822292],0.7734648306661704,0.7684539850695412,0.07253711575476128,0.0884886678947345,9.105266731281711e-178,5.728214020303506
[78.90177708 21.09822292],0.7734648306661704,0.7704887276820612,0.07253711575476128,0.08810348326278715,9.105266731281711e-178,5.706023037908254
[78.90177708 21.09822292],0.7734648306661704,0.7907351394003156,0.07253711575476128,0.07417323777527522,9.105266731281711e-178,6.820948420916347
[78.90177708 21.09822292],0.7734648306661704,0.7587149584399987,0.07253711575476128,0.0893589212601867,9.105266731281711e-178,6.607967322768988
[78.90177708 21.09822292],0.7734648306661704,0.7815298959089809,0.07253711575476128,0.09048041823749751,9.105266731281711e-178,6.560326366998082
[78.90177708 21.09822292],0.7734648306661704,0.784286612193589,0.07253711575476128,0.08933081618757001,9.105266731281711e-178,6.423157169226701
[78.90177708 21.09822292],0.7734648306661704,0.8109186912656756,0.07253711575476128,0.08956739577099404,9.105266731281711e-178,6.798853392782423
[78.90177708 21.09822292],0.7734648306661704,0.763036902601331,0.07253711575476128,0.08906169064096096,9.105266731281711e-178,6.419394218763116
[78.90177708 21.09822292],0.7734648306661704,0.7733521431144195,0.07253711575476128,0.08714189046161694,9.105266731281711e-178,6.315713011507398
[78.90177708 21.09822292],0.7734648306661704,0.7548796606522608,0.07253711575476128,0.09365341507178677,9.105266731281711e-178,6.779803741067994
[78.90177708 21.09822292],0.7734648306661704,0.7686669720568026,0.07253711575476128,0.09529291805408092,9.105266731281711e-178,6.209211515335227
[78.90177708 21.09822292],0.7734648306661704,0.7704281374299227,0.07253711575476128,0.10798907813269834,9.105266731281711e-178,6.00739697920308
[78.90177708 21.09822292],0.7734648306661704,0.7798584865448552,0.07253711575476128,0.09853767220358502,9.105266731281711e-178,6.120528982265134
[78.90177708 21.09822292],0.7734648306661704,0.7960326793340348,0.07253711575476128,0.10449505908584827,9.105266731281711e-178,6.273984674177328
[78.90177708 21.09822292],0.7734648306661704,0.8108673262382572,0.07253711575476128,0.10881958565312402,9.105266731281711e-178,6.7875408193567415
[78.90177708 21.09822292],0.7734648306661704,0.7902985074626866,0.07253711575476128,0.09330943024052414,9.105266731281711e-178,6.268216560088097
[78.90177708 21.09822292],0.7734648306661704,0.7628123290169615,0.07253711575476128,0.08679876738043053,9.105266731281711e-178,6.1823258726021
[78.90177708 21.09822292],0.7734648306661704,0.7400423860873901,0.07253711575476128,0.08895973648817584,9.105266731281711e-178,5.569777137823524
[78.90177708 21.09822292],0.7734648306661704,0.7496743447180302,0.07253711575476128,0.08821231444079171,9.105266731281711e-178,5.074190625357706
[78.90177708 21.09822292],0.7734648306661704,0.7939585211902614,0.07253711575476128,0.09396661376637738,9.105266731281711e-178,5.99600704188658
[78.90177708 21.09822292],0.7734648306661704,0.7706835884635048,0.07253711575476128,0.08580874075755537,9.105266731281711e-178,5.990556383688043
[78.90177708 21.09822292],0.7734648306661704,0.7629146114540568,0.07253711575476128,0.09394982704769299,9.105266731281711e-178,5.920612952642676
[78.90177708 21.09822292],0.7734648306661704,0.7847104292323007,0.07253711575476128,0.09313474249992058,9.105266731281711e-178,6.673981644401768
[78.90177708 21.09822292],0.7734648306661704,0.797157149829185,0.07253711575476128,0.08639780273122477,9.105266731281711e-178,6.335892506957306
[78.90177708 21.09822292],0.7734648306661704,0.75,0.07253711575476128,0.09138212279214053,9.105266731281711e-178,5.818618751144848
[78.90177708 21.09822292],0.7734648306661704,0.7858607830950901,0.07253711575476128,0.09682192905577762,9.105266731281711e-178,6.336236567639782
[78.90177708 21.09822292],0.7734648306661704,0.7760533229541695,0.07253711575476128,0.0961265855909623,9.105266731281711e-178,6.426995469711709
[78.90177708 21.09822292],0.7734648306661704,0.7429482974536347,0.07253711575476128,0.09029719744981572,9.105266731281711e-178,6.398661896646626
[78.90177708 21.09822292],0.7734648306661704,0.7869242985706724,0.07253711575476128,0.09608103833033464,9.105266731281711e-178,5.91263049142261
[78.90177708 21.09822292],0.7734648306661704,0.7808185780026209,0.07253711575476128,0.09456872356186463,9.105266731281711e-178,6.516340747666894
[78.90177708 21.09822292],0.7734648306661704,0.7872846918971373,0.07253711575476128,0.09744302152842779,9.105266731281711e-178,5.996518532285349
[78.90177708 21.09822292],0.7734648306661704,0.7841609014216072,0.07253711575476128,0.10148972721184564,9.105266731281711e-178,6.102869565671351
[78.90177708 21.09822292],0.7734648306661704,0.7760491606714628,0.07253711575476128,0.0921463137562085,9.105266731281711e-178,5.829805269024389
[78.90177708 21.09822292],0.7734648306661704,0.7724513227013935,0.07253711575476128,0.08790500408284907,9.105266731281711e-178,6.178416659489847
[78.90177708 21.09822292],0.7734648306661704,0.7580843477191688,0.07253711575476128,0.09282448548416102,9.105266731281711e-178,6.4424903828792495
[78.90177708 21.09822292],0.7734648306661704,0.7723085693710994,0.07253711575476128,0.0832278609193894,9.105266731281711e-178,6.34780332669788
[78.90177708 21.09822292],0.7734648306661704,0.7708442257419652,0.07253711575476128,0.08416300122184706,9.105266731281711e-178,6.1176122107112905
[78.90177708 21.09822292],0.7734648306661704,0.7545468255165133,0.07253711575476128,0.10357853114081614,9.105266731281711e-178,5.833509437111713
[78.90177708 21.09822292],0.7734648306661704,0.8113911071062362,0.07253711575476128,0.09027300796123043,9.105266731281711e-178,6.243228576484856
[78.90177708 21.09822292],0.7734648306661704,0.7917893306589887,0.07253711575476128,0.09410177315644026,9.105266731281711e-178,6.655173751978146
[78.90177708 21.09822292],0.7734648306661704,0.8013991025800823,0.07253711575476128,0.08662969799543936,9.105266731281711e-178,6.028703811565471
[78.90177708 21.09822292],0.7734648306661704,0.7774524158125915,0.07253711575476128,0.10330354341652287,9.105266731281711e-178,6.553089582485532
[78.90177708 21.09822292],0.7734648306661704,0.7769359765227286,0.07253711575476128,0.08285095076819758,9.105266731281711e-178,6.692485711109675
[78.90177708 21.09822292],0.7734648306661704,0.7686003683241253,0.07253711575476128,0.09487712491988241,9.105266731281711e-178,5.1236323256762
[78.90177708 21.09822292],0.7734648306661704,0.7666779079036115,0.07253711575476128,0.09220328211881905,9.105266731281711e-178,6.429446063796616
[78.90177708 21.09822292],0.7734648306661704,0.7749833708149885,0.07253711575476128,0.09562756127313163,9.105266731281711e-178,5.948531765376858
[78.90177708 21.09822292],0.7734648306661704,0.7852944740668929,0.07253711575476128,0.09343415687727995,9.105266731281711e-178,5.983881403136795
[78.90177708 21.09822292],0.7734648306661704,0.7930311412510038,0.07253711575476128,0.08306580466458166,9.105266731281711e-178,6.482716137166857
[78.90177708 21.09822292],0.7734648306661704,0.769163763066202,0.07253711575476128,0.08410582552300373,9.105266731281711e-178,6.355314387961848
[78.90177708 21.09822292],0.7734648306661704,0.7753244356971524,0.07253711575476128,0.09689800797083772,9.105266731281711e-178,6.144891964649208
[78.90177708 21.09822292],0.7734648306661704,0.7640138628342501,0.07253711575476128,0.09452476599072807,9.105266731281711e-178,6.334421932119987
[78.90177708 21.09822292],0.7734648306661704,0.7588418812141003,0.07253711575476128,0.08507778419978873,9.105266731281711e-178,6.080749168046667
[78.90177708 21.09822292],0.7734648306661704,0.771796152885336,0.07253711575476128,0.08747733086538949,9.105266731281711e-178,6.512957798856795
[78.90177708 21.09822292],0.7734648306661704,0.7924198423516862,0.07253711575476128,0.09284988511528318,9.105266731281711e-178,5.715855158468112
[78.90177708 21.09822292],0.7734648306661704,0.7967244701348748,0.07253711575476128,0.0850849558943319,9.105266731281711e-178,6.781887948056933
[78.90177708 21.09822292],0.7734648306661704,0.7736248017662241,0.07253711575476128,0.09607070101817812,9.105266731281711e-178,6.370221974764688
[78.90177708 21.09822292],0.7734648306661704,0.7620304020627829,0.07253711575476128,0.09642289097327551,9.105266731281711e-178,5.474644339280089
[78.90177708 21.09822292],0.7734648306661704,0.7732545682715558,0.07253711575476128,0.09122121978547133,9.105266731281711e-178,5.459719386193305
[78.90177708 21.09822292],0.7734648306661704,0.8049811757891688,0.07253711575476128,0.09408603703182807,9.105266731281711e-178,5.269763784894413
[78.90177708 21.09822292],0.7734648306661704,0.7802667474992422,0.07253711575476128,0.09266252122844569,9.105266731281711e-178,6.720158509927125
[78.90177708 21.09822292],0.7734648306661704,0.7830689332236002,0.07253711575476128,0.10591954594545845,9.105266731281711e-178,5.914064098675883
[78.90177708 21.09822292],0.7734648306661704,0.7465217391304347,0.07253711575476128,0.0884048984024978,9.105266731281711e-178,7.167956567073027
[78.90177708 21.09822292],0.7734648306661704,0.778920539730135,0.07253711575476128,0.09551415932228849,9.105266731281711e-178,6.876328007815218
[78.90177708 21.09822292],0.7734648306661704,0.7616150781489427,0.07253711575476128,0.09417464816096213,9.105266731281711e-178,6.922304930319843
[78.90177708 21.09822292],0.7734648306661704,0.7583161059951137,0.07253711575476128,0.09191160587057345,9.105266731281711e-178,5.488941286428356
[78.90177708 21.09822292],0.7734648306661704,0.7738162789231449,0.07253711575476128,0.09386052000177847,9.105266731281711e-178,5.504058953298341
[78.90177708 21.09822292],0.7734648306661704,0.771782874717796,0.07253711575476128,0.08562331915678192,9.105266731281711e-178,6.132373977053629
[78.90177708 21.09822292],0.7734648306661704,0.7538380423657848,0.07253711575476128,0.08790689341382708,9.105266731281711e-178,5.8957614788801855
[78.90177708 21.09822292],0.7734648306661704,0.7596736230974424,0.07253711575476128,0.08642274858508213,9.105266731281711e-178,5.629922938963137
[78.90177708 21.09822292],0.7734648306661704,0.7682317222767419,0.07253711575476128,0.08823395879236019,9.105266731281711e-178,5.878061484563956
[78.90177708 21.09822292],0.7734648306661704,0.7988180175766298,0.07253711575476128,0.08695554865331198,9.105266731281711e-178,5.88699014361245
[78.90177708 21.09822292],0.7734648306661704,0.7869508798582099,0.07253711575476128,0.08581748156150082,9.105266731281711e-178,6.120957066942632
[78.90177708 21.09822292],0.7734648306661704,0.7563409234661607,0.07253711575476128,0.0927855457999306,9.105266731281711e-178,6.0038235010591094
[78.90177708 21.09822292],0.7734648306661704,0.7934695389173508,0.07253711575476128,0.0900799559985838,9.105266731281711e-178,6.0362398057808555
[78.90177708 21.09822292],0.7734648306661704,0.7702949459936245,0.07253711575476128,0.09024574717636151,9.105266731281711e-178,5.563443816159789
[78.90177708 21.09822292],0.7734648306661704,0.7850181540225492,0.07253711575476128,0.09697453124088026,9.105266731281711e-178,6.838790101493991
[78.90177708 21.09822292],0.7734648306661704,0.757614052824466,0.07253711575476128,0.08356790419782768,9.105266731281711e-178,6.324075634202578
[78.90177708 21.09822292],0.7734648306661704,0.7685091056957797,0.07253711575476128,0.09955033161561402,9.105266731281711e-178,5.630155481806213
[78.90177708 21.09822292],0.7734648306661704,0.7711630445250554,0.07253711575476128,0.09009236304779807,9.105266731281711e-178,4.988832183152182
[78.90177708 21.09822292],0.7734648306661704,0.7511780790040142,0.07253711575476128,0.11515581063919861,9.105266731281711e-178,6.151036085039678
[78.90177708 21.09822292],0.7734648306661704,0.7795902388098656,0.07253711575476128,0.0871823468251672,9.105266731281711e-178,6.477613989671344
[78.90177708 21.09822292],0.7734648306661704,0.7393167551907291,0.07253711575476128,0.09949009928784934,9.105266731281711e-178,4.826134415365652
[78.90177708 21.09822292],0.7734648306661704,0.811575872556991,0.07253711575476128,0.10089184119682264,9.105266731281711e-178,5.750149446261864
[78.90177708 21.09822292],0.7734648306661704,0.7649669335189697,0.07253711575476128,0.10461651569449473,9.105266731281711e-178,6.193990085163743
[78.90177708 21.09822292],0.7734648306661704,0.7449032140801551,0.07253711575476128,0.10449439814554816,9.105266731281711e-178,5.290010927698796
[78.90177708 21.09822292],0.7734648306661704,0.7564781021897811,0.07253711575476128,0.10132997572611041,9.105266731281711e-178,6.777717448046026
[78.90177708 21.09822292],0.7734648306661704,0.7876546279604649,0.07253711575476128,0.09222067111611461,9.105266731281711e-178,6.6075857401386475
[78.90177708 21.09822292],0.7734648306661704,0.7862333948889021,0.07253711575476128,0.10155251799926963,9.105266731281711e-178,6.573929471977943
[78.90177708 21.09822292],0.7734648306661704,0.7822626835076719,0.07253711575476128,0.09265992132191957,9.105266731281711e-178,6.09034148350165
[78.90177708 21.09822292],0.7734648306661704,0.7619687201528176,0.07253711575476128,0.09671461260012562,9.105266731281711e-178,5.300847745163765
[78.90177708 21.09822292],0.7734648306661704,0.7862726795402836,0.07253711575476128,0.08077365595978463,9.105266731281711e-178,6.781923018862678
[78.90177708 21.09822292],0.7734648306661704,0.749790053186526,0.07253711575476128,0.10360555746497765,9.105266731281711e-178,5.915311804200392
[78.90177708 21.09822292],0.7734648306661704,0.7803766229683423,0.07253711575476128,0.08130231198626184,9.105266731281711e-178,5.344821370278587
[78.90177708 21.09822292],0.7734648306661704,0.734061820816228,0.07253711575476128,0.08489109891772227,9.105266731281711e-178,5.96433281892931
[78.90177708 21.09822292],0.7734648306661704,0.7737219566016919,0.07253711575476128,0.09672987225137927,9.105266731281711e-178,7.099267093791686
[78.90177708 21.09822292],0.7734648306661704,0.7467673680498413,0.07253711575476128,0.08966553573303832,9.105266731281711e-178,5.247366146236729
[78.90177708 21.09822292],0.7734648306661704,0.7881083630575126,0.07253711575476128,0.08830277800989163,9.105266731281711e-178,6.08387443908594
[78.90177708 21.09822292],0.7734648306661704,0.7667577609236343,0.07253711575476128,0.09955743393560373,9.105266731281711e-178,6.611160106485009
[78.90177708 21.09822292],0.7734648306661704,0.7687582542461378,0.07253711575476128,0.09201624079610742,9.105266731281711e-178,6.389064451075746
[78.90177708 21.09822292],0.7734648306661704,0.8013600898630803,0.07253711575476128,0.0925212566821815,9.105266731281711e-178,5.373300062736459
[78.90177708 21.09822292],0.7734648306661704,0.77892543263568,0.07253711575476128,0.09281421170803572,9.105266731281711e-178,6.2715385758481075
[78.90177708 21.09822292],0.7734648306661704,0.7654790083468295,0.07253711575476128,0.09292021166515586,9.105266731281711e-178,6.364590843750958
[78.90177708 21.09822292],0.7734648306661704,0.7513315792851184,0.07253711575476128,0.08936449857235301,9.105266731281711e-178,6.726371836895732
[78.90177708 21.09822292],0.7734648306661704,0.8040898405415356,0.07253711575476128,0.09053950998923138,9.105266731281711e-178,7.154402167745959
[78.90177708 21.09822292],0.7734648306661704,0.7863030782333618,0.07253711575476128,0.08923597599295585,9.105266731281711e-178,5.925849408492123
[78.90177708 21.09822292],0.7734648306661704,0.770315668411973,0.07253711575476128,0.10671871267302166,9.105266731281711e-178,6.157726999426085
[78.90177708 21.09822292],0.7734648306661704,0.7856653803062368,0.07253711575476128,0.10028191828676762,9.105266731281711e-178,6.481458636359608
[78.90177708 21.09822292],0.7734648306661704,0.745985727029438,0.07253711575476128,0.08954549336081166,9.105266731281711e-178,5.82569543244631
[78.90177708 21.09822292],0.7734648306661704,0.8124980769822467,0.07253711575476128,0.08886473177267018,9.105266731281711e-178,6.309732081379817
[78.90177708 21.09822292],0.7734648306661704,0.7839101291677455,0.07253711575476128,0.09685837378042086,9.105266731281711e-178,5.9749028634084365
[78.90177708 21.09822292],0.7734648306661704,0.783059220434966,0.07253711575476128,0.09240291066351176,9.105266731281711e-178,6.332919457422929
[78.90177708 21.09822292],0.7734648306661704,0.7978051621605052,0.07253711575476128,0.09126685610263756,9.105266731281711e-178,6.954927835519244
[78.90177708 21.09822292],0.7734648306661704,0.7921250723798494,0.07253711575476128,0.09311732020211652,9.105266731281711e-178,6.075728710284427
[78.90177708 21.09822292],0.7734648306661704,0.7602130643669243,0.07253711575476128,0.09538742538431359,9.105266731281711e-178,6.866573889760836
[78.90177708 21.09822292],0.7734648306661704,0.8008033813963248,0.07253711575476128,0.0847991379362072,9.105266731281711e-178,6.64732264821612
[78.90177708 21.09822292],0.7734648306661704,0.7430714861429722,0.07253711575476128,0.09276244614831716,9.105266731281711e-178,5.766074345378119
[78.90177708 21.09822292],0.7734648306661704,0.7991010584312019,0.07253711575476128,0.09113557605630092,9.105266731281711e-178,5.991059784311165
[78.90177708 21.09822292],0.7734648306661704,0.795247769631658,0.07253711575476128,0.08471899676287896,9.105266731281711e-178,6.042395105667888
[78.90177708 21.09822292],0.7734648306661704,0.7704038139740473,0.07253711575476128,0.08420616968457646,9.105266731281711e-178,6.491583700231158
[78.90177708 21.09822292],0.7734648306661704,0.7398182481308128,0.07253711575476128,0.0946617643109965,9.105266731281711e-178,4.911613530973481
[78.90177708 21.09822292],0.7734648306661704,0.7764112842002976,0.07253711575476128,0.09948680126515612,9.105266731281711e-178,6.8075320767121825
[78.90177708 21.09822292],0.7734648306661704,0.7812025047115326,0.07253711575476128,0.10159155752552908,9.105266731281711e-178,5.667998556837669
[78.90177708 21.09822292],0.7734648306661704,0.7440095480001224,0.07253711575476128,0.09333212012895215,9.105266731281711e-178,6.254096201667862
[78.90177708 21.09822292],0.7734648306661704,0.7960605961456664,0.07253711575476128,0.09245803479365122,9.105266731281711e-178,6.742783117215649
[78.90177708 21.09822292],0.7734648306661704,0.7666042887382274,0.07253711575476128,0.09843300494410767,9.105266731281711e-178,6.734527299385681
[78.90177708 21.09822292],0.7734648306661704,0.7997096382329413,0.07253711575476128,0.09756920559074832,9.105266731281711e-178,6.051356346157907
[78.90177708 21.09822292],0.7734648306661704,0.7911105743100428,0.07253711575476128,0.09654072572042828,9.105266731281711e-178,6.2957490948497465
[78.90177708 21.09822292],0.7734648306661704,0.7779870512065921,0.07253711575476128,0.09180722196730429,9.105266731281711e-178,7.13547765898698
[78.90177708 21.09822292],0.7734648306661704,0.7884774391684385,0.07253711575476128,0.0850978923326365,9.105266731281711e-178,6.224351833052318
[78.90177708 21.09822292],0.7734648306661704,0.7925710033486295,0.07253711575476128,0.08367864272330224,9.105266731281711e-178,7.573921847916572
[78.90177708 21.09822292],0.7734648306661704,0.7856008152744057,0.07253711575476128,0.09980700200691317,9.105266731281711e-178,5.821392436407338
[78.90177708 21.09822292],0.7734648306661704,0.7670485378353934,0.07253711575476128,0.09914965319644324,9.105266731281711e-178,6.806449296147156
[78.90177708 21.09822292],0.7734648306661704,0.7647218781158414,0.07253711575476128,0.08503379068005157,9.105266731281711e-178,5.280662590571539
[78.90177708 21.09822292],0.7734648306661704,0.7892276124871758,0.07253711575476128,0.08729839565161311,9.105266731281711e-178,5.079080238166265
[78.90177708 21.09822292],0.7734648306661704,0.7920045113698714,0.07253711575476128,0.09048670290056551,9.105266731281711e-178,6.4396719080677824
[78.90177708 21.09822292],0.7734648306661704,0.7749072811994802,0.07253711575476128,0.08532000015712368,9.105266731281711e-178,7.600498579451303
[78.90177708 21.09822292],0.7734648306661704,0.7514633324139622,0.07253711575476128,0.08071666953584383,9.105266731281711e-178,5.243091987529976
[78.90177708 21.09822292],0.7734648306661704,0.7624824727184052,0.07253711575476128,0.09067459459216015,9.105266731281711e-178,5.198261235176167
[78.90177708 21.09822292],0.7734648306661704,0.7620235335543883,0.07253711575476128,0.09136457253579815,9.105266731281711e-178,5.583990056417849
[78.90177708 21.09822292],0.7734648306661704,0.7622932427234261,0.07253711575476128,0.08935103954736547,9.105266731281711e-178,5.425982599365653
[78.90177708 21.09822292],0.7734648306661704,0.7727015684990625,0.07253711575476128,0.0945744422452173,9.105266731281711e-178,6.095735938998366
[78.90177708 21.09822292],0.7734648306661704,0.7944893832153691,0.07253711575476128,0.08976315777236257,9.105266731281711e-178,6.965161545213355
[78.90177708 21.09822292],0.7734648306661704,0.7928667728888344,0.07253711575476128,0.09223959616608852,9.105266731281711e-178,6.214822289991154
[78.90177708 21.09822292],0.7734648306661704,0.7574464353570489,0.07253711575476128,0.10183497777691038,9.105266731281711e-178,6.016069476963725
[78.90177708 21.09822292],0.7734648306661704,0.803146219313608,0.07253711575476128,0.09062811154408068,9.105266731281711e-178,6.637930063185085
[78.90177708 21.09822292],0.7734648306661704,0.7752103439742638,0.07253711575476128,0.09942482824166415,9.105266731281711e-178,7.11987808085394
[78.90177708 21.09822292],0.7734648306661704,0.7845450328053549,0.07253711575476128,0.09154823072597747,9.105266731281711e-178,5.599066054142848
[78.90177708 21.09822292],0.7734648306661704,0.7797064808534254,0.07253711575476128,0.09574688494232461,9.105266731281711e-178,6.949601671657442
[78.90177708 21.09822292],0.7734648306661704,0.7522152100465354,0.07253711575476128,0.09707820112844726,9.105266731281711e-178,6.396929579130767
[78.90177708 21.09822292],0.7734648306661704,0.7433370179317121,0.07253711575476128,0.09596783455013548,9.105266731281711e-178,6.0209735249498015
[78.90177708 21.09822292],0.7734648306661704,0.749907120743034,0.07253711575476128,0.08693060646692603,9.105266731281711e-178,5.304928288712726
[78.90177708 21.09822292],0.7734648306661704,0.7890787700600269,0.07253711575476128,0.0902734074268593,9.105266731281711e-178,6.34289314264873
[78.90177708 21.09822292],0.7734648306661704,0.775948210205636,0.07253711575476128,0.07642786974572623,9.105266731281711e-178,5.743489848931837
[78.90177708 21.09822292],0.7734648306661704,0.753505208174237,0.07253711575476128,0.0907039412504288,9.105266731281711e-178,5.806394990748154
[78.90177708 21.09822292],0.7734648306661704,0.7870763382958504,0.07253711575476128,0.09021812521626449,9.105266731281711e-178,5.496633440146106
[78.90177708 21.09822292],0.7734648306661704,0.7634056487924683,0.07253711575476128,0.0893189223975217,9.105266731281711e-178,5.9476841533224665
[78.90177708 21.09822292],0.7734648306661704,0.7809561375828337,0.07253711575476128,0.10145527279517255,9.105266731281711e-178,7.148395053495824
[78.90177708 21.09822292],0.7734648306661704,0.7505729453743727,0.07253711575476128,0.0898620677682184,9.105266731281711e-178,5.207701301006399
[78.90177708 21.09822292],0.7734648306661704,0.7927011475983088,0.07253711575476128,0.09518016162846928,9.105266731281711e-178,6.149428237440954
[78.90177708 21.09822292],0.7734648306661704,0.7833768441503248,0.07253711575476128,0.09251930775048992,9.105266731281711e-178,6.474001767849812
[78.90177708 21.09822292],0.7734648306661704,0.7485131953909057,0.07253711575476128,0.08495054204644321,9.105266731281711e-178,6.362556750436976
[78.90177708 21.09822292],0.7734648306661704,0.8109175794577124,0.07253711575476128,0.09323328566794464,9.105266731281711e-178,6.941586170530648
[78.90177708 21.09822292],0.7734648306661704,0.7837027136240714,0.07253711575476128,0.08789375829006693,9.105266731281711e-178,5.970159142103596
[78.90177708 21.09822292],0.7734648306661704,0.7752041897873932,0.07253711575476128,0.08297488244199111,9.105266731281711e-178,7.569676603289427
[78.90177708 21.09822292],0.7734648306661704,0.7974987150933699,0.07253711575476128,0.09530194036730852,9.105266731281711e-178,6.281390315643123
[78.90177708 21.09822292],0.7734648306661704,0.7718099149310649,0.07253711575476128,0.09338956158760729,9.105266731281711e-178,5.962116321147484
[78.90177708 21.09822292],0.7734648306661704,0.7431919874359202,0.07253711575476128,0.09458056986362122,9.105266731281711e-178,6.503647207011355
[78.90177708 21.09822292],0.7734648306661704,0.7738301814652511,0.07253711575476128,0.08742974001566661,9.105266731281711e-178,5.922628859605714
[78.90177708 21.09822292],0.7734648306661704,0.7583906485225964,0.07253711575476128,0.09145768858863945,9.105266731281711e-178,5.241338478396259
[78.90177708 21.09822292],0.7734648306661704,0.7578451097564638,0.07253711575476128,0.08525884102869057,9.105266731281711e-178,6.068360325670902
[78.90177708 21.09822292],0.7734648306661704,0.7786145021326666,0.07253711575476128,0.10574105753236626,9.105266731281711e-178,6.5473332540307245
[78.90177708 21.09822292],0.7734648306661704,0.7993801155512759,0.07253711575476128,0.0975802929572785,9.105266731281711e-178,6.663291829873447
[78.90177708 21.09822292],0.7734648306661704,0.7820093457943925,0.07253711575476128,0.09634178766043702,9.105266731281711e-178,6.588437858524845
[78.90177708 21.09822292],0.7734648306661704,0.7936850422415365,0.07253711575476128,0.09576970106497842,9.105266731281711e-178,6.595453854928835
[78.90177708 21.09822292],0.7734648306661704,0.7613519972686924,0.07253711575476128,0.09497993057027933,9.105266731281711e-178,5.931368104615267
[78.90177708 21.09822292],0.7734648306661704,0.7733601438016026,0.07253711575476128,0.09482413045025231,9.105266731281711e-178,6.032280554099942
[78.90177708 21.09822292],0.7734648306661704,0.7783345615327929,0.07253711575476128,0.10055965747904486,9.105266731281711e-178,6.0146568101823
[78.90177708 21.09822292],0.7734648306661704,0.7806557574661724,0.07253711575476128,0.08797859658633692,9.105266731281711e-178,6.820599268492229
[78.90177708 21.09822292],0.7734648306661704,0.7878537735849057,0.07253711575476128,0.09148847385406923,9.105266731281711e-178,6.596373177858318
[78.90177708 21.09822292],0.7734648306661704,0.7850769742612588,0.07253711575476128,0.09564071910898683,9.105266731281711e-178,5.948230077758311
